age,age_range,gender,income,became_member_on,days_as_member,total_completed,total_viewed,total_received,percent_completed,total_spent,avg_spent,num_transactions,completed_bogo,num_bogos,bogo_percent_completed,completed_discount,num_discounts,discount_percent_completed,cluster
38,30-39,F,72000.0,2018-04-29,94,0,3,4,0.0,10.54,2.108,5,2,4,0.5,2,3,0.6666666666666666,2
35,30-39,M,70000.0,2018-05-25,68,0,1,5,0.0,13.04,2.1733333333333333,6,1,1,1.0,3,5,0.6,2
69,60-69,F,58000.0,2018-03-07,147,5,5,6,0.8333333333333334,103.6,12.95,8,2,16,0.125,0,0,0.0,0
67,60-69,F,105000.0,2017-07-23,374,4,4,5,0.8,165.69,27.615,6,3,10,0.3,1,3,0.3333333333333333,0
54,50-59,M,36000.0,2017-04-02,486,2,5,6,0.3333333333333333,77.14999999999999,2.967307692307692,26,2,7,0.2857142857142857,2,4,0.5,1
46,40-49,F,57000.0,2017-09-11,324,1,4,4,0.25,89.57999999999998,22.395,4,0,0,0.2857142857142857,1,5,0.2,2
67,60-69,M,87000.0,2017-01-21,557,1,4,4,0.25,109.17,21.834,5,1,2,0.5,1,3,0.3333333333333333,1
78,70-79,M,43000.0,2017-04-26,462,4,1,5,0.8,506.24,50.624,10,1,7,0.1428571428571428,1,2,0.5,0
61,60-69,F,75000.0,2017-03-18,501,4,6,6,0.6666666666666666,157.19000000000003,19.648750000000003,8,1,3,0.3333333333333333,2,9,0.2222222222222222,0
69,60-69,M,58000.0,2017-04-08,480,5,5,6,0.8333333333333334,110.61,12.29,9,2,12,0.1666666666666666,1,2,0.5,0
72,70-79,M,43000.0,2016-07-20,742,1,4,5,0.2,60.91,3.0455,20,3,9,0.3333333333333333,1,1,1.0,1
36,30-39,M,45000.0,2017-11-18,256,0,3,6,0.0,27.07,4.511666666666667,6,1,1,1.0,3,4,0.75,2
58,50-59,M,103000.0,2018-02-23,159,2,2,4,0.5,83.58,27.86,3,2,4,0.5,1,2,0.5,1
62,60-69,F,85000.0,2016-05-02,821,4,4,5,0.8,1039.62,94.51090909090908,11,2,8,0.25,1,3,0.3333333333333333,0
27,20-29,M,60000.0,2018-02-02,180,0,3,4,0.0,10.93,2.186,5,0,0,0.25,2,3,0.6666666666666666,2
57,50-59,F,64000.0,2018-07-02,30,2,2,4,0.5,26.79,3.827142857142857,7,1,2,0.5,2,4,0.5,0
58,50-59,F,34000.0,2015-03-15,1235,0,2,4,0.0,35.3,2.9416666666666664,12,2,4,0.5,1,1,1.0,1
70,70-79,F,83000.0,2017-12-22,222,2,2,4,0.5,43.06,21.53,2,0,0,0.5,3,6,0.5,0
56,50-59,M,69000.0,2017-08-16,350,0,3,6,0.0,25.24,3.155,8,2,3,0.6666666666666666,0,0,0.0,3
61,60-69,F,71000.0,2017-09-17,318,5,6,6,0.8333333333333334,160.71,16.071,10,2,9,0.2222222222222222,2,6,0.3333333333333333,0
49,40-49,F,113000.0,2015-10-15,1021,4,4,6,0.6666666666666666,134.29,26.858,5,3,11,0.2727272727272727,1,3,0.3333333333333333,0
72,70-79,O,82000.0,2018-04-04,119,5,5,5,1.0,93.47,23.3675,4,0,0,0.2727272727272727,4,15,0.2666666666666666,0
78,70-79,M,31000.0,2017-10-01,304,0,4,6,0.0,10.25,1.7083333333333333,6,3,6,0.5,1,2,0.5,2
54,50-59,F,51000.0,2014-09-29,1402,3,2,3,1.0,63.32,12.664,5,1,3,0.3333333333333333,2,5,0.4,0
65,60-69,M,90000.0,2016-09-29,671,2,4,5,0.4,148.49,21.212857142857143,7,2,5,0.4,1,3,0.3333333333333333,1
61,60-69,M,31000.0,2013-12-31,1674,2,4,5,0.4,56.19,3.3052941176470587,17,2,6,0.3333333333333333,1,2,0.5,1
29,20-29,F,68000.0,2018-01-13,200,2,0,4,0.0,85.2,21.3,4,0,0,0.3333333333333333,2,5,0.4,0
36,30-39,F,71000.0,2018-06-06,56,4,4,6,0.6666666666666666,121.46999999999998,17.35285714285714,7,1,6,0.1666666666666666,2,4,0.5,0
55,50-59,M,72000.0,2017-09-10,325,1,2,5,0.2,84.07,21.0175,4,2,3,0.6666666666666666,1,2,0.5,2
62,60-69,M,45000.0,2018-06-21,41,0,1,2,0.0,0.68,0.2266666666666666,3,2,3,0.6666666666666666,0,0,0.0,3
60,60-69,F,66000.0,2016-01-10,934,2,3,5,0.4,316.21,18.600588235294115,17,2,6,0.3333333333333333,0,0,0.0,3
77,70-79,F,74000.0,2018-07-26,6,2,5,5,0.4,67.17,16.7925,4,2,10,0.2,1,2,0.5,2
58,50-59,F,109000.0,2017-11-12,262,3,3,3,1.0,200.93,28.70428571428572,7,2,6,0.3333333333333333,1,3,0.3333333333333333,0
56,50-59,F,84000.0,2016-07-23,739,3,2,4,0.75,120.67,20.111666666666668,6,2,5,0.4,1,3,0.3333333333333333,0
59,50-59,F,110000.0,2017-12-26,218,3,4,4,0.75,121.18,30.295,4,0,0,0.4,2,9,0.2222222222222222,0
26,20-29,M,46000.0,2016-11-20,619,2,3,5,0.4,75.88000000000001,12.646666666666668,6,2,6,0.3333333333333333,1,2,0.5,2
49,40-49,M,52000.0,2017-12-14,230,2,3,3,0.6666666666666666,392.14,78.42800000000001,5,1,2,0.5,1,6,0.1666666666666666,2
19,11-19,M,73000.0,2014-02-24,1619,3,6,6,0.5,74.27,3.536666666666666,21,2,4,0.5,3,9,0.3333333333333333,1
53,50-59,M,59000.0,2017-07-30,367,4,6,6,0.6666666666666666,238.47,17.033571428571427,14,3,9,0.3333333333333333,1,3,0.3333333333333333,0
22,20-29,M,35000.0,2013-09-11,1785,1,3,3,0.3333333333333333,31.140000000000008,2.5950000000000006,12,2,7,0.2857142857142857,0,0,0.0,3
68,60-69,F,109000.0,2017-10-06,299,6,5,6,1.0,268.89,26.889,10,1,3,0.3333333333333333,3,14,0.2142857142857142,0
67,60-69,M,75000.0,2016-08-17,714,2,3,4,0.5,133.01,19.00142857142857,7,0,0,0.3333333333333333,2,6,0.3333333333333333,1
61,60-69,M,73000.0,2017-09-14,321,6,4,6,1.0,252.86,22.987272727272728,11,2,6,0.3333333333333333,3,10,0.3,0
63,60-69,F,67000.0,2017-12-18,226,4,5,6,0.6666666666666666,108.33,18.055,6,1,1,1.0,3,12,0.25,2
84,80+,F,79000.0,2016-09-08,692,4,1,4,1.0,128.44,21.406666666666663,6,2,5,0.4,1,4,0.25,0
55,50-59,M,69000.0,2016-07-27,735,1,1,1,1.0,159.55,15.955000000000002,10,0,0,0.4,1,3,0.3333333333333333,0
68,60-69,M,48000.0,2017-01-19,559,1,4,4,0.25,41.12,3.4266666666666663,12,2,4,0.5,1,3,0.3333333333333333,1
38,30-39,M,30000.0,2018-01-18,195,1,1,4,0.25,38.05,4.75625,8,1,2,0.5,2,3,0.6666666666666666,2
50,50-59,M,67000.0,2015-07-01,1127,5,6,6,0.8333333333333334,74.71000000000001,3.112916666666667,24,1,6,0.1666666666666666,2,9,0.2222222222222222,0
88,80+,M,56000.0,2016-02-03,910,4,5,5,0.8,182.43,16.584545454545456,11,3,9,0.3333333333333333,1,3,0.3333333333333333,0
82,80+,M,104000.0,2017-06-23,404,4,4,5,0.8,384.5,25.633333333333333,15,1,3,0.3333333333333333,2,9,0.2222222222222222,0
57,50-59,M,64000.0,2018-07-23,9,0,1,4,0.0,15.840000000000002,2.64,6,2,3,0.6666666666666666,0,0,0.0,3
20,20-29,F,63000.0,2017-10-23,282,0,1,3,0.0,10.51,2.102,5,1,2,0.5,2,2,1.0,2
52,50-59,M,47000.0,2018-07-01,31,1,3,3,0.3333333333333333,17.37,2.481428571428572,7,2,7,0.2857142857142857,0,0,0.0,3
54,50-59,F,102000.0,2016-02-26,887,1,2,3,0.3333333333333333,90.85,22.7125,4,1,1,1.0,1,3,0.3333333333333333,2
53,50-59,M,69000.0,2018-06-14,48,0,1,3,0.0,25.02,4.169999999999999,6,1,1,1.0,2,3,0.6666666666666666,2
57,50-59,F,76000.0,2017-10-01,304,0,3,6,0.0,11.37,11.37,1,3,6,0.5,1,2,0.5,2
20,20-29,M,60000.0,2014-08-03,1459,2,2,4,0.5,54.91,3.050555555555556,18,1,6,0.1666666666666666,1,1,1.0,1
73,70-79,F,60000.0,2015-11-20,985,2,3,3,0.6666666666666666,35.300000000000004,2.7153846153846155,13,1,5,0.2,1,3,0.3333333333333333,0
28,20-29,M,37000.0,2017-10-23,282,4,3,4,1.0,91.34000000000002,9.134000000000002,10,0,0,0.2,3,11,0.2727272727272727,0
50,50-59,M,60000.0,2014-09-26,1405,0,6,6,0.0,54.82,3.915714285714286,14,2,8,0.25,0,0,0.0,3
52,50-59,M,35000.0,2017-08-11,355,3,4,6,0.5,96.89,8.074166666666668,12,2,4,0.5,1,7,0.1428571428571428,1
63,60-69,M,58000.0,2018-03-01,153,1,3,5,0.2,20.25,4.05,5,3,6,0.5,2,3,0.6666666666666666,2
60,60-69,M,68000.0,2016-08-13,718,2,4,4,0.5,151.70000000000002,18.9625,8,1,3,0.3333333333333333,1,3,0.3333333333333333,1
60,60-69,M,46000.0,2017-12-21,223,0,3,6,0.0,13.010000000000002,2.168333333333333,6,2,6,0.3333333333333333,2,3,0.6666666666666666,2
61,60-69,M,53000.0,2015-08-03,1094,2,3,4,0.5,60.8,15.2,4,1,3,0.3333333333333333,1,3,0.3333333333333333,1
68,60-69,M,108000.0,2017-07-31,366,1,3,5,0.2,110.91,27.7275,4,1,1,1.0,2,5,0.4,2
52,50-59,M,62000.0,2017-09-22,313,1,2,5,0.2,11.36,2.84,4,2,4,0.5,2,4,0.5,2
57,50-59,F,106000.0,2017-07-17,380,4,4,5,0.8,172.9,28.816666666666663,6,3,7,0.4285714285714285,2,6,0.3333333333333333,0
52,50-59,F,68000.0,2017-12-24,220,2,5,5,0.4,137.32,17.165,8,1,3,0.3333333333333333,1,3,0.3333333333333333,0
77,70-79,F,106000.0,2018-04-14,109,1,4,4,0.25,39.68,19.84,2,1,4,0.25,2,5,0.4,0
68,60-69,F,51000.0,2017-01-15,563,2,2,4,0.5,54.53000000000001,4.1946153846153855,13,1,3,0.3333333333333333,1,3,0.3333333333333333,0
70,70-79,M,56000.0,2017-01-29,549,1,5,5,0.2,58.39,2.9195,20,2,6,0.3333333333333333,2,5,0.4,1
48,40-49,M,64000.0,2017-12-03,241,2,3,4,0.5,351.31,39.034444444444446,9,0,0,0.3333333333333333,1,6,0.1666666666666666,2
37,30-39,M,96000.0,2016-12-22,587,4,6,6,0.6666666666666666,350.54,25.038571428571423,14,1,3,0.3333333333333333,2,11,0.1818181818181818,0
84,80+,M,53000.0,2016-03-20,864,5,5,5,1.0,145.44000000000003,12.120000000000005,12,2,12,0.1666666666666666,1,3,0.3333333333333333,0
73,70-79,O,43000.0,2017-09-08,327,0,3,5,0.0,14.43,3.6075,4,3,8,0.375,0,0,0.0,3
60,60-69,M,57000.0,2017-11-18,256,3,3,4,0.75,101.35,4.406521739130435,23,1,3,0.3333333333333333,2,7,0.2857142857142857,0
30,30-39,M,42000.0,2015-12-31,944,3,3,6,0.5,101.83,4.073200000000001,25,0,0,0.3333333333333333,3,10,0.3,0
36,30-39,F,39000.0,2016-06-15,777,3,3,4,0.75,37.98,2.9215384615384616,13,0,0,0.3333333333333333,4,10,0.4,0
65,60-69,M,96000.0,2015-10-24,1012,3,4,5,0.6,183.43,30.57166666666667,6,2,7,0.2857142857142857,1,3,0.3333333333333333,1
24,20-29,M,56000.0,2017-02-20,527,4,4,4,1.0,167.24000000000004,13.93666666666667,12,2,9,0.2222222222222222,1,3,0.3333333333333333,0
53,50-59,F,89000.0,2018-03-29,125,1,1,2,0.5,1087.98,271.995,4,1,3,0.3333333333333333,0,0,0.0,2
37,30-39,M,43000.0,2017-09-04,331,0,4,5,0.0,16.590000000000003,3.3180000000000005,5,2,6,0.3333333333333333,0,0,0.0,3
60,60-69,F,62000.0,2016-04-19,834,3,6,6,0.5,124.63,15.57875,8,0,0,0.3333333333333333,2,9,0.2222222222222222,0
57,50-59,M,92000.0,2018-02-25,157,2,2,3,0.6666666666666666,142.7,28.54,5,1,3,0.3333333333333333,1,3,0.3333333333333333,1
47,40-49,M,72000.0,2018-01-26,187,1,6,6,0.1666666666666666,26.92,3.8457142857142856,7,1,5,0.2,1,2,0.5,2
50,50-59,F,99000.0,2016-08-10,721,4,5,5,0.8,299.09000000000003,24.924166666666668,12,1,3,0.3333333333333333,3,9,0.3333333333333333,0
50,50-59,F,73000.0,2017-01-10,568,4,4,5,0.8,208.67,20.867,10,1,3,0.3333333333333333,3,8,0.375,0
24,20-29,M,51000.0,2014-01-11,1663,1,2,5,0.2,44.03999999999999,3.145714285714285,14,2,5,0.4,2,3,0.6666666666666666,1
54,50-59,M,69000.0,2017-10-21,284,0,2,4,0.0,7.930000000000001,2.643333333333333,3,2,3,0.6666666666666666,0,0,0.0,3
38,30-39,M,37000.0,2018-03-19,135,0,3,4,0.0,40.82,8.164,5,1,2,0.5,0,0,0.0,3
50,50-59,F,32000.0,2016-06-25,767,2,4,4,0.5,94.76,6.317333333333333,15,2,4,0.5,2,6,0.3333333333333333,0
58,50-59,M,74000.0,2018-06-06,56,3,5,5,0.6,37.97,18.985,2,3,7,0.4285714285714285,1,6,0.1666666666666666,0
40,40-49,M,42000.0,2016-09-12,688,1,1,4,0.25,121.11,10.0925,12,0,0,0.4285714285714285,3,5,0.6,1
37,30-39,F,31000.0,2016-12-17,592,3,2,3,1.0,62.77,7.846249999999999,8,1,3,0.3333333333333333,2,5,0.4,0
59,50-59,F,103000.0,2016-04-24,829,0,1,3,0.0,0.0,,0,1,3,0.3333333333333333,0,0,0.0,3
40,40-49,M,49000.0,2015-12-27,948,4,4,4,1.0,77.03999999999999,3.668571428571428,21,1,6,0.1666666666666666,1,6,0.1666666666666666,0
30,30-39,M,51000.0,2018-07-20,12,1,2,4,0.25,30.38,2.7618181818181817,11,1,2,0.5,2,5,0.4,2
62,60-69,F,83000.0,2017-11-26,248,2,3,6,0.3333333333333333,105.42000000000002,26.355000000000004,4,1,3,0.3333333333333333,2,5,0.4,0
55,50-59,F,75000.0,2017-10-15,290,5,5,6,0.8333333333333334,180.46,20.05111111111111,9,2,5,0.4,2,9,0.2222222222222222,0
70,70-79,F,45000.0,2013-10-20,1746,0,2,3,0.0,26.69,2.9655555555555555,9,1,4,0.25,0,0,0.0,3
40,40-49,F,69000.0,2017-06-28,399,4,5,5,0.8,350.05000000000007,18.42368421052632,19,1,3,0.3333333333333333,2,9,0.2222222222222222,0
61,60-69,M,82000.0,2016-04-14,839,1,4,4,0.25,132.32,18.90285714285714,7,1,3,0.3333333333333333,0,0,0.0,3
57,50-59,M,93000.0,2014-01-10,1664,3,6,6,0.5,139.91,23.31833333333333,6,3,8,0.375,1,3,0.3333333333333333,0
67,60-69,M,75000.0,2016-11-07,632,1,2,3,0.3333333333333333,159.3,19.9125,8,1,5,0.2,1,1,1.0,2
59,50-59,F,94000.0,2016-02-01,912,2,5,5,0.4,164.16000000000005,20.520000000000003,8,0,0,0.2,1,6,0.1666666666666666,0
46,40-49,M,68000.0,2015-11-15,990,2,3,3,0.6666666666666666,68.94000000000001,3.628421052631579,19,1,5,0.2,1,3,0.3333333333333333,1
18,11-19,F,31000.0,2017-09-11,324,4,6,6,0.6666666666666666,113.77,7.110625,16,3,9,0.3333333333333333,2,5,0.4,0
26,20-29,M,57000.0,2016-04-10,843,2,3,4,0.5,36.72,3.06,12,1,2,0.5,3,7,0.4285714285714285,1
22,20-29,M,32000.0,2017-04-14,474,1,1,4,0.25,12.28,2.456,5,1,3,0.3333333333333333,1,2,0.5,2
29,20-29,M,41000.0,2018-04-16,107,0,3,3,0.0,8.64,2.8800000000000003,3,2,4,0.5,1,2,0.5,2
25,20-29,M,46000.0,2018-06-16,46,3,5,5,0.6,192.2,10.677777777777775,18,1,3,0.3333333333333333,2,6,0.3333333333333333,1
42,40-49,F,84000.0,2018-05-29,64,2,4,4,0.5,107.23,21.446,5,0,0,0.3333333333333333,1,6,0.1666666666666666,0
57,50-59,M,30000.0,2016-01-02,942,1,3,5,0.2,45.77,2.69235294117647,17,2,3,0.6666666666666666,2,4,0.5,1
30,30-39,M,51000.0,2015-11-28,977,6,5,6,1.0,245.9000000000001,15.368750000000004,16,2,6,0.3333333333333333,2,11,0.1818181818181818,0
93,80+,F,65000.0,2017-03-30,489,2,2,2,1.0,363.9,19.152631578947368,19,1,3,0.3333333333333333,1,3,0.3333333333333333,0
30,30-39,M,66000.0,2017-03-29,490,2,2,2,1.0,169.10000000000002,18.78888888888889,9,1,3,0.3333333333333333,1,3,0.3333333333333333,0
58,50-59,M,51000.0,2018-01-23,190,5,5,5,1.0,176.38,12.598571428571429,14,2,6,0.3333333333333333,2,9,0.2222222222222222,0
75,70-79,M,58000.0,2017-12-07,237,0,4,4,0.0,5.48,1.37,4,0,0,0.3333333333333333,2,4,0.5,2
37,30-39,F,90000.0,2015-08-25,1072,1,3,3,0.3333333333333333,38.07,19.035,2,1,3,0.3333333333333333,0,0,0.0,3
41,40-49,M,100000.0,2015-10-24,1012,4,5,6,0.6666666666666666,188.87,23.60875,8,3,9,0.3333333333333333,2,4,0.5,0
75,70-79,M,98000.0,2017-01-20,558,5,5,5,1.0,238.81,23.881,10,1,3,0.3333333333333333,3,12,0.25,0
73,70-79,M,115000.0,2017-12-07,237,4,2,4,1.0,188.82,26.97428571428572,7,1,7,0.1428571428571428,1,3,0.3333333333333333,0
71,70-79,F,61000.0,2018-03-11,143,0,2,4,0.0,11.77,3.923333333333333,3,1,4,0.25,1,2,0.5,2
75,70-79,M,50000.0,2016-12-09,600,2,4,4,0.5,535.6999999999999,48.7,11,2,6,0.3333333333333333,0,0,0.0,3
80,80+,M,71000.0,2018-04-15,108,4,5,6,0.6666666666666666,106.07,17.67833333333333,6,3,8,0.375,2,7,0.2857142857142857,0
21,20-29,M,54000.0,2017-12-12,232,0,2,4,0.0,16.14,3.228,5,3,6,0.5,0,0,0.0,3
61,60-69,F,105000.0,2018-01-23,190,3,4,4,0.75,116.74,29.185,4,1,3,0.3333333333333333,2,6,0.3333333333333333,0
25,20-29,F,73000.0,2014-10-28,1373,1,3,3,0.3333333333333333,64.51999999999998,2.932727272727272,22,1,4,0.25,1,3,0.3333333333333333,1
84,80+,F,69000.0,2018-04-08,115,0,3,5,0.0,8.71,2.9033333333333338,3,3,5,0.6,0,0,0.0,3
28,20-29,M,36000.0,2018-05-15,78,0,2,4,0.0,24.03,3.432857142857142,7,2,4,0.5,1,1,1.0,2
65,60-69,M,80000.0,2017-11-18,256,0,2,4,0.0,0.0,,0,0,0,0.5,2,4,0.5,2
61,60-69,M,71000.0,2017-09-11,324,5,6,6,0.8333333333333334,312.36,22.311428571428568,14,3,12,0.25,1,3,0.3333333333333333,0
68,60-69,F,85000.0,2018-02-25,157,3,3,3,1.0,128.95000000000002,18.42142857142857,7,1,3,0.3333333333333333,2,6,0.3333333333333333,0
71,70-79,M,75000.0,2016-12-29,580,5,3,5,1.0,162.42,23.20285714285714,7,2,6,0.3333333333333333,2,7,0.2857142857142857,0
43,40-49,M,47000.0,2016-03-05,879,0,2,4,0.0,21.55,2.155,10,2,3,0.6666666666666666,2,3,0.6666666666666666,2
52,50-59,M,93000.0,2018-05-26,67,2,2,3,0.6666666666666666,91.78,30.593333333333334,3,0,0,0.6666666666666666,2,5,0.4,1
63,60-69,F,72000.0,2015-11-05,1000,5,4,5,1.0,113.82,16.259999999999998,7,1,6,0.1666666666666666,2,8,0.25,0
60,60-69,M,76000.0,2018-01-07,206,1,4,6,0.1666666666666666,20.03,20.03,1,2,4,0.5,3,6,0.5,2
52,50-59,F,75000.0,2017-05-14,444,3,3,5,0.6,131.61,18.801428571428573,7,2,6,0.3333333333333333,1,3,0.3333333333333333,0
51,50-59,M,48000.0,2016-02-14,899,0,3,5,0.0,26.42,2.6420000000000003,10,1,2,0.5,3,4,0.75,2
59,50-59,M,61000.0,2015-02-25,1253,2,4,4,0.5,91.24,15.206666666666669,6,1,3,0.3333333333333333,1,5,0.2,1
44,40-49,M,41000.0,2017-08-18,348,3,3,5,0.6,133.33,11.110833333333334,12,2,5,0.4,2,4,0.5,1
26,20-29,F,41000.0,2017-09-28,307,0,2,3,0.0,5.880000000000001,1.96,3,2,5,0.4,0,0,0.0,3
28,20-29,M,68000.0,2017-11-17,257,0,2,4,0.0,5.83,1.9433333333333327,3,1,2,0.5,2,4,0.5,2
80,80+,F,62000.0,2016-08-11,720,3,3,5,0.6,318.13,17.67388888888889,18,1,3,0.3333333333333333,2,6,0.3333333333333333,0
37,30-39,F,67000.0,2017-12-17,227,3,5,5,0.6,53.52,13.38,4,0,0,0.3333333333333333,3,11,0.2727272727272727,0
49,40-49,F,84000.0,2016-01-25,919,4,5,5,0.8,212.51,21.251,10,2,6,0.3333333333333333,2,6,0.3333333333333333,0
57,50-59,M,85000.0,2016-02-13,900,5,5,5,1.0,224.82,22.482,10,2,9,0.2222222222222222,2,6,0.3333333333333333,0
45,40-49,F,65000.0,2017-06-14,413,6,3,6,1.0,157.32000000000002,15.732000000000005,10,1,6,0.1666666666666666,3,9,0.3333333333333333,0
48,40-49,O,94000.0,2017-06-23,404,4,4,4,1.0,321.04,24.69538461538461,13,2,6,0.3333333333333333,1,6,0.1666666666666666,0
56,50-59,M,63000.0,2017-12-06,238,1,3,3,0.3333333333333333,51.08,17.026666666666667,3,1,3,0.3333333333333333,2,4,0.5,2
48,40-49,M,74000.0,2017-10-09,296,1,4,5,0.2,27.63,27.63,1,1,2,0.5,3,6,0.5,2
41,40-49,M,98000.0,2018-02-17,165,2,4,5,0.4,138.26,27.652,5,2,9,0.2222222222222222,1,2,0.5,1
55,50-59,F,57000.0,2017-10-23,282,3,4,4,0.75,295.47,14.070000000000002,21,1,3,0.3333333333333333,2,6,0.3333333333333333,0
28,20-29,M,65000.0,2017-08-24,342,2,3,4,0.5,47.72,4.338181818181818,11,0,0,0.3333333333333333,2,9,0.2222222222222222,0
44,40-49,F,81000.0,2016-03-31,853,1,2,2,0.5,165.98,20.7475,8,1,2,0.5,1,3,0.3333333333333333,2
52,50-59,M,53000.0,2018-01-16,197,1,3,5,0.2,12.749999999999998,2.55,5,0,0,0.5,3,6,0.5,2
84,80+,F,52000.0,2016-09-30,670,4,3,5,0.8,154.54000000000002,11.03857142857143,14,2,6,0.3333333333333333,2,4,0.5,0
38,30-39,M,71000.0,2017-05-03,455,3,4,4,0.75,127.31,21.218333333333334,6,2,6,0.3333333333333333,1,3,0.3333333333333333,0
62,60-69,M,37000.0,2018-07-16,16,0,4,6,0.0,38.6,4.288888888888889,9,2,5,0.4,2,3,0.6666666666666666,2
24,20-29,M,64000.0,2015-04-17,1202,3,4,4,0.75,78.36999999999999,3.4073913043478257,23,2,5,0.4,2,6,0.3333333333333333,1
69,60-69,M,70000.0,2018-03-09,145,2,2,4,0.5,33.71,5.618333333333333,6,1,2,0.5,2,6,0.3333333333333333,1
26,20-29,F,38000.0,2016-09-13,687,3,3,3,1.0,186.55000000000004,10.36388888888889,18,1,3,0.3333333333333333,2,6,0.3333333333333333,0
59,50-59,F,56000.0,2015-09-25,1041,4,5,6,0.6666666666666666,205.79,13.719333333333331,15,2,8,0.25,1,3,0.3333333333333333,0
21,20-29,M,47000.0,2015-01-31,1278,1,2,2,0.5,33.22,3.02,11,1,2,0.5,1,3,0.3333333333333333,1
63,60-69,F,63000.0,2018-01-26,187,2,5,5,0.4,116.93,19.488333333333333,6,3,7,0.4285714285714285,1,5,0.2,0
52,50-59,F,39000.0,2016-06-28,764,5,2,6,0.8333333333333334,67.6,8.45,8,2,9,0.2222222222222222,1,2,0.5,0
41,40-49,M,68000.0,2014-11-05,1365,2,4,5,0.4,111.52,4.28923076923077,26,2,7,0.2857142857142857,1,3,0.3333333333333333,1
46,40-49,M,75000.0,2016-05-02,821,5,5,5,1.0,177.49,19.72111111111112,9,1,3,0.3333333333333333,2,12,0.1666666666666666,0
35,30-39,M,33000.0,2016-05-11,812,3,2,5,0.6,100.54999999999998,7.182142857142856,14,2,4,0.5,2,6,0.3333333333333333,1
21,20-29,M,74000.0,2017-08-09,357,0,2,5,0.0,4.93,2.465,2,1,2,0.5,2,3,0.6666666666666666,2
34,30-39,F,38000.0,2018-06-15,47,0,4,4,0.0,9.85,3.2833333333333337,3,0,0,0.5,1,2,0.5,2
19,11-19,M,42000.0,2015-12-12,963,0,4,4,0.0,37.06,2.850769230769231,13,2,4,0.5,1,2,0.5,1
59,50-59,F,74000.0,2018-07-15,17,2,3,4,0.5,126.18,18.025714285714287,7,0,0,0.5,2,5,0.4,0
67,60-69,M,33000.0,2017-01-06,572,2,2,2,1.0,142.98999999999998,8.411176470588234,17,2,6,0.3333333333333333,0,0,0.0,3
40,40-49,M,35000.0,2018-04-21,102,0,1,1,0.0,11.81,3.936666666666667,3,1,2,0.5,0,0,0.0,3
71,70-79,M,44000.0,2016-03-12,872,2,3,5,0.4,40.010000000000005,1.905238095238096,21,3,5,0.6,2,5,0.4,1
56,50-59,M,94000.0,2017-08-30,336,3,4,4,0.75,179.46999999999997,22.43375,8,2,9,0.2222222222222222,0,0,0.0,0
88,80+,M,64000.0,2017-08-20,346,0,4,4,0.0,0.0,,0,1,4,0.25,2,4,0.5,2
45,40-49,F,72000.0,2018-02-15,167,2,4,5,0.4,55.93,18.64333333333333,3,2,5,0.4,2,4,0.5,0
77,70-79,F,88000.0,2016-06-09,783,4,1,5,0.8,109.09,18.18166666666667,6,1,4,0.25,2,5,0.4,0
49,40-49,F,75000.0,2018-05-01,92,0,3,4,0.0,35.68,17.84,2,1,2,0.5,1,3,0.3333333333333333,2
32,30-39,M,70000.0,2017-11-29,245,4,4,5,0.8,279.52000000000004,17.470000000000002,16,2,5,0.4,3,8,0.375,0
31,30-39,F,47000.0,2017-09-15,320,5,3,5,1.0,197.1,12.31875,16,2,8,0.25,2,5,0.4,0
27,20-29,F,32000.0,2016-06-21,771,1,3,4,0.25,31.000000000000004,2.583333333333333,12,1,5,0.2,1,3,0.3333333333333333,0
50,50-59,F,70000.0,2016-08-13,718,3,2,4,0.75,190.11,19.011,10,1,3,0.3333333333333333,2,5,0.4,0
78,70-79,M,46000.0,2016-05-20,803,4,4,5,0.8,113.26,10.296363636363637,11,3,8,0.375,1,3,0.3333333333333333,0
59,50-59,M,99000.0,2018-03-27,127,3,5,5,0.6,72.73,24.243333333333336,3,3,11,0.2727272727272727,1,2,0.5,0
69,60-69,F,110000.0,2017-12-02,242,3,2,3,1.0,275.92,30.65777777777778,9,2,6,0.3333333333333333,1,2,0.5,0
57,50-59,F,83000.0,2016-09-10,690,1,3,3,0.3333333333333333,29.79,29.79,1,0,0,0.3333333333333333,2,7,0.2857142857142857,2
51,50-59,F,116000.0,2017-11-13,261,1,3,4,0.25,107.73,21.546,5,0,0,0.3333333333333333,2,4,0.5,2
60,60-69,F,88000.0,2016-11-27,612,2,3,4,0.5,118.59,29.6475,4,1,3,0.3333333333333333,1,4,0.25,0
54,50-59,F,80000.0,2016-11-23,616,2,3,4,0.5,187.56,20.84,9,1,3,0.3333333333333333,2,4,0.5,0
52,50-59,M,98000.0,2015-10-15,1021,3,2,4,0.75,176.64,29.44,6,0,0,0.3333333333333333,3,7,0.4285714285714285,0
56,50-59,F,103000.0,2016-08-04,727,4,3,6,0.6666666666666666,214.71,30.672857142857143,7,0,0,0.3333333333333333,2,10,0.2,0
72,70-79,M,88000.0,2015-09-01,1065,2,5,5,0.4,182.15,26.02142857142857,7,2,6,0.3333333333333333,0,0,0.0,3
25,20-29,F,61000.0,2015-09-18,1048,5,6,6,0.8333333333333334,92.64,4.210909090909091,22,0,0,0.3333333333333333,2,15,0.1333333333333333,0
